161G	./archive/snapshots/x0tta6bl4_foundation_2025-10-29.tar.gz
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_5813 (2).MP4
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_5813 (1).MP4
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_5512.MP4
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/files/Лучший_Track_KaZantipa_2012_Год_cамая_клубная_музыка_только_у_нас.mp3
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/files/Ookay - Thief (Zerb Remix).m4a
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/files/Kazantip_Official_Channel_Xx_лет_Нашей_Эры_๑_320_.mp3
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/.vscode/extensions/ms-toolsai.jupyter-renderers-1.3.0/out/client_renderer/plotly.bundle.js
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/src/x0tta6bl4/mcp/QUANTUM_OPTIMIZATION_REPORT.json
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/B1/EBED384E60B0
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/78/6BC05941DEC3
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/.config/Code/User/globalStorage/state.vscdb.backup
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/.config/Code/User/globalStorage/state.vscdb
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/pip/http-v2/f/c/4/b/e/fc4be78cdd9ae0c25803e4bed08ac8e4197405cb87ede48183dcd840.body
4,4M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/go-build/f5/f55579f4f7dab5e3097bc8c836e04f367c1bbbbdb945f95327c7dd44496c8890-d
4,4M	./x0tta6bl4_paradox_zone/.git/objects/a3/8f516ce493de04eaea983e819cce8001626bb5
4,4M	./x0tta6bl4_paradox_zone/.git/objects/66/445e6a46232868cb65125935f270eff0d8544e
4,4M	./x0tta6bl4_paradox_zone/core/.venv/Lib/site-packages/numpy/_core/_multiarray_umath.cp311-win_amd64.pyd
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9591.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9469.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9432.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9413.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9396.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9394.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9393.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9305.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9280.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9270.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9256.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9167.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9095.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9078.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9068.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9067.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9060.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9058.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_9057.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_8963.JPG
4,4M	./Camera/DCIM/сентябрь 2016/DSC_8953.JPG
4,4M	./Camera/DCIM/октябрь 2016/DSC_0346.JPG
4,4M	./Camera/DCIM/октябрь 2016/DSC_0296.JPG
4,4M	./Camera/DCIM/октябрь 2016/DSC_0258.JPG
4,4M	./Camera/DCIM/апрель 2016 год/DSC_8818.JPG
4,4M	./Camera/DCIM/апрель 2016 год/DSC_7329.JPG
4,4M	./Camera/DCIM/Photo/101NCD80/DSC_5249.JPG
4,4M	./Camera/DCIM/Photo/100NCD80/DSC_4734.JPG
4,4M	./Camera/DCIM/Photo/100NCD80/DSC_4733.JPG
4,4M	./Camera/DCIM/Photo/100NCD80/DSC_4726.JPG
4,4M	./Camera/DCIM/Photo/100NCD80/DSC_4122.JPG
4,4M	./Camera/DCIM/iphone/DCIM/101APPLE/VXZH6474.MP4
4,4M	./Camera/DCIM/iphone/DCIM/101APPLE/OVCZ7096.MP4
4,4M	./Camera/DCIM/iphone/DCIM/100APPLE/MIYF6600.MP4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/video_88@03-03-2024_19-25-53.mp4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/video_67@17-02-2024_23-03-08.mp4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/video_63@14-02-2024_05-48-34.mp4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_7022 (1).MP4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_5598.MP4
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_4322.MOV
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/files/Track No15.mp3
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.windsurf/extensions/ms-python.debugpy-2025.10.0-linux-x64/dist/extension.js.map
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.vscode/extensions/ms-python.debugpy-2025.10.0-linux-x64/dist/extension.js.map
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4-unified/venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/E9/5D3B061769D0
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/9A/83FCCCA894F3
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/96/C684F727835C
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4-next/content-portal/frontend/node_modules/tailwindcss/peers/index.js
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4-next/content-portal/frontend/node_modules/react-icons/pi/index.esm.js
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.local/lib/python3.12/site-packages/nvidia/cudnn/lib/libcudnn_graph.so.9
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/ac/33/ac33dc846afe476a670fefd428ca7c440c4a371ea4d4f258a0b633ce2bba472f
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/78/2e/782e3ecf18b7e92df922f44f95bf6a58aaf40505aebe9b0b63f07429f6ad89b1
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/46/fd/46fd2756a6c49c150babb93a5c44b4385808254d8a49e4ad0b92566954496bc9
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/33/fb/33fb035629d0104361ef86f4fb930818fb740fd3aff338b9bce3ffa51641b732
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.config/google-chrome/Profile 15/History
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/google-chrome/Profile 29/Code Cache/js/42ad1ca8c5154584_0
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/Google/AndroidStudio2025.1.2/caches/gemini/bm25/_9zs.cfs
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/go-build/b2/b28f5fd3348ab4408287843a1498a2cd9549088d41a13bc8daabec885fb5d0d3-d
4,3M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/go-build/7f/7fdd4f69ee8ad4a9535588c668a9071bfc2857eba2b42e08e64440404669e721-d
4,3M	./x0tta6bl4_paradox_zone/.venv/lib/python3.12/site-packages/spacy/pipeline/_parser_internals/arc_eager.cpython-312-x86_64-linux-gnu.so
4,3M	./x0tta6bl4_paradox_zone/.venv/lib/python3.12/site-packages/nvidia/cudnn/lib/libcudnn_graph.so.9
4,3M	./x0tta6bl4_paradox_zone/.venv/lib/python3.12/site-packages/marisa_trie.cpython-312-x86_64-linux-gnu.so
4,3M	./x0tta6bl4_paradox_zone/test_venv/lib/python3.12/site-packages/spacy/pipeline/_parser_internals/arc_eager.cpython-312-x86_64-linux-gnu.so
4,3M	./x0tta6bl4_paradox_zone/test_venv/lib/python3.12/site-packages/nvidia/cudnn/lib/libcudnn_graph.so.9
4,3M	./x0tta6bl4_paradox_zone/test_venv/lib/python3.12/site-packages/marisa_trie.cpython-312-x86_64-linux-gnu.so
4,3M	./x0tta6bl4_paradox_zone/.git/lfs/objects/ac/33/ac33dc846afe476a670fefd428ca7c440c4a371ea4d4f258a0b633ce2bba472f
4,3M	./web/fiolent/images/pic2.jpg
4,3M	./web/fiolent1/images/pic2.jpg
4,3M	./.venv/lib/python3.12/site-packages/nvidia/cudnn/lib/libcudnn_graph.so.9
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9970.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9900.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9429.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9428.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9418.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9399.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9397.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9386.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9368.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9332.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9329.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9321.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9289.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9285.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9279.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9274.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9261.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9231.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9136.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9096.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9094.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9091.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9069.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_9059.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_8968.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_8952.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_8951.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_8939.JPG
4,3M	./Camera/DCIM/сентябрь 2016/DSC_8934.JPG
4,3M	./Camera/DCIM/октябрь 2016/DSC_0259.JPG
4,3M	./Camera/DCIM/обраб/DSC_8431.jpg
4,3M	./Camera/DCIM/апрель 2016 год/DSC_8852.JPG
4,3M	./Camera/DCIM/апрель 2016 год/DSC_8368.JPG
4,3M	./Camera/DCIM/апрель 2016 год/DSC_8366.JPG
4,3M	./Camera/DCIM/апрель 2016 год/DSC_7318.JPG
4,3M	./Camera/DCIM/Photo/свадьба витаса/DSC_1467.jpg
4,3M	./Camera/DCIM/Photo/101NCD80/DSC_5786 — копия.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4675.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4624.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4623.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4113.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4097.JPG
4,3M	./Camera/DCIM/Photo/100NCD80/DSC_4045.JPG
4,3M	./Camera/DCIM/Camera/VID_20150308_121400.mp4
4,3M	./archive/legacy/x0tta6bl4_backup_20250913_204248/web_platform/react_app/node_modules/tailwindcss/peers/index.js
4,3M	./archive/legacy/x0tta6bl4_backup_20250913_204248/.venv/lib/python3.12/site-packages/tensorboard/webfiles.zip
4,3M	./archive/legacy/x0tta6bl4_backup_20250913_204248/.venv/lib/python3.12/site-packages/qutip/core/cy/coefficient.cpython-312-x86_64-linux-gnu.so
4,3M	./archive/legacy/x0tta6bl4_backup_20250913_204248/.venv/lib/python3.12/site-packages/marisa_trie.cpython-312-x86_64-linux-gnu.so
4,3M	./15.09/соседи ремеонт инструмента.cdr
4,3M	./15.09/Резервная_копия_соседи ремеонт инструмента.cdr
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/(invalid) (1).mp3
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_6341.MP4
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/x0tta6bl4_vpn/venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.vscode/extensions/ms-toolsai.jupyter-renderers-1.3.0/out/node_modules/@vscode/jupyter-ipywidgets7/dist/ipywidgets.js
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4-unified/mobile/node_modules/next/dist/server/capsize-font-metrics.json
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/F4/F262AFFD2206
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/4C/4B9ADBD6B013
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.npm/_cacache/content-v2/sha512/03/a6/c9078d5be2528559128dad6a0fd8b1ec8d5ccd89abab7fbc328ff5ed14d4ec9cfbb1c040561cbb72f9913475604ab922b57ef2a0aca68d8c14bba9b14a8a
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/nltk_data/tokenizers/punkt_tab.zip
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4-next/quantum_venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.local/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/e5/7f/e57f64187974277726a3417ca6f181ec5403676c717672eef6a748a7b20e0106
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/9a/65/9a657d9de806f272e64d056219f36dd6c0e2a348a70f8ea8a6d46d628de6dd3a
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.git/lfs/objects/54/d2/54d239dc364f96e6b82ff983fe9f2f71598af74b4f931b0f5198a8411b0375d3
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/pip/http-v2/9/1/0/e/d/910ed3f7e5a3e3f0b122c5c5ba51bf32e64df33ff234764eefb20db4.body
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/pip/http-v2/4/d/d/9/d/4dd9dfdaea4f277d500899fcabe0b51140865c2216d0e8266eb65c09.body
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/google-chrome/Profile 29/Code Cache/js/b3a3d58bb7eacbc3_0
4,2M	./x0tta6bl4_paradox_zone/x0tta6bl4/.cache/google-chrome/Profile 29/Code Cache/js/3b8dc1e46a3c41cb_0
4,2M	./x0tta6bl4_paradox_zone/.venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/.venv/lib/python3.12/site-packages/language_data/name_data.py
4,2M	./x0tta6bl4_paradox_zone/test_venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/test_venv/lib/python3.12/site-packages/language_data/name_data.py
4,2M	./x0tta6bl4_paradox_zone/.inspect_env/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./x0tta6bl4_paradox_zone/.git/objects/81/36b52101d6f409997a6c5be58f70281f5fe5a5
4,2M	./x0tta6bl4_paradox_zone/.git/lfs/objects/e5/7f/e57f64187974277726a3417ca6f181ec5403676c717672eef6a748a7b20e0106
4,2M	./.venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9982.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9901.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9669.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9545.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9473.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9460.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9456.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9431.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9417.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9416.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9415.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9414.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9412.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9395.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9385.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9375.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9369.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9367.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9331.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9330.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9327.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9326.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9325.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9323.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9322.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9320.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9309.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9288.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9286.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9273.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9257.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9225.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9206.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9205.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9178.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9177.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9175.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9159.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9157.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9133.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9093.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9087.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9086.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9085.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9081.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9076.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9073.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_9070.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_8959.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_8956.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_8945.JPG
4,2M	./Camera/DCIM/сентябрь 2016/DSC_8855.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8854.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8819.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8804.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8803.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8495.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8367.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8365.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8026.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8025.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_8024.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_7323.JPG
4,2M	./Camera/DCIM/апрель 2016 год/DSC_7317.JPG
4,2M	./Camera/DCIM/Photo/свадьба витаса/DSC_5561.JPG
4,2M	./Camera/DCIM/Photo/свадьба витаса/DSC_1699.jpg
4,2M	./Camera/DCIM/Photo/101NCD80/DSC_5561.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4740.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4729.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4721.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4716.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4681.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4622.JPG
4,2M	./Camera/DCIM/Photo/100NCD80/DSC_4445.JPG
4,2M	./Camera/DCIM/iphone/DCIM/102APPLE/IMG_2264.MOV
4,2M	./Camera/DCIM/iphone/DCIM/100APPLE/IMG_0847.MOV
4,2M	./archive/legacy/x0tta6bl4_backup_20250913_204248/.venv/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./archive/legacy/x0tta6bl4_backup_20250913_204248/.venv/lib/python3.12/site-packages/qutip/core/cy/qobjevo.cpython-312-x86_64-linux-gnu.so
4,2M	./archive/legacy/x0tta6bl4_backup_20250913_204248/saas_env/lib/python3.12/site-packages/scipy/sparse/_sparsetools.cpython-312-x86_64-linux-gnu.so
4,2M	./15.09/woodman panel_2.99.14/woodman panel/woodman.gms
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_7404.MOV
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/video_files/IMG_6162.MP4
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/Загрузки/Telegram Desktop/ChatExport_2025-09-14/files/130_по_встречной_мы_поедем_в_Крым_на_машине.mp3
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/F7/641AFE4A00B5
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/EA/C7A60C7F9B5A
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/DC/EA35F9479E1F
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/D6/1EB17D7790A4
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/9E/7BF179FBF6D6
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/82/31295C2C7EB9
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/77/57E7055A038C
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/5C/F1FA193CF4A5
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/52/40F075DF8894
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/51/90BB6E7D785C
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/4C/C7383A22C7EB
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/34/CAEB45AA810D
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/1C/F00E5D5F950A
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/15/FC6159F556CF
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/telegram-desktop/6798/.local/share/TelegramDesktop/tdata/user_data/media_cache/0/07/73EFB1A8016A
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/perplexity-desktop/25/.config/perplexity-desktop/GPUCache/data_3
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/snap/firefox/common/.mozilla/firefox/aez1vwj5.default/storage/permanent/chrome/idb/3870112724rsegmnoittet-es.sqlite
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/.npm/_cacache/content-v2/sha512/ca/05/481e69e274512c7057b660582869ede5595ac6c8bcf43ced5005e13f4320d7391c30a70285e7ac1d168fe7f3f6453dc40bb181df3fa555e75ebf9ff44f52
4,1M	./x0tta6bl4_paradox_zone/x0tta6bl4/.npm/_cacache/content-v2/sha512/a7/57/625ba4ea2fd2f4ee7371bd130cee130cc387395cea3fd626cbe1a0081a6480b7db254c4d57830e4a5aea1fdae4cebc283d058ed9462f86685fbbb1f80f79
